Molecule_ID,Raw_SMILES,Canonical_SMILES,Is_Valid,MW,LogP,HBD,HBA,QED,SA_Score,Lipinski_Violations,Lipinski_Compliant
MOL_04487,CC(C)C[C@@H](CNC(=O)c1cccc(C#N)c1)[NH+]1CCCC1,CC(C)C[C@@H](CNC(=O)c1cccc(C#N)c1)[NH+]1CCCC1,True,300.21,1.38,2.0,2.0,0.8338,3.94,0.0,True
MOL_04488,C[C@@H]1C[NH+](C)CC[C@H]1N(C)C(=O)C(=O)Nc1ccc(OC(F)F)cc1,C[C@@H]1C[NH+](C)CC[C@H]1N(C)C(=O)C(=O)Nc1ccc(OC(F)F)cc1,True,356.18,0.61,2.0,3.0,0.7773,4.31,0.0,True
MOL_04489,Cc1cc(OCC(=O)NCC(=O)NC2CCCCC2)ccc1OC(C)C,Cc1cc(OCC(=O)NCC(=O)NC2CCCCC2)ccc1OC(C)C,True,362.22,2.73,2.0,4.0,0.7454,2.05,0.0,True
MOL_04490,CC[C@H](C)C[NH+](C)CC1(CO)CCCC1,CC[C@H](C)C[NH+](C)CC1(CO)CCCC1,True,214.22,1.1,2.0,1.0,0.6798,4.62,0.0,True
MOL_04491,CC(=O)N1CCC[C@@H](C(=O)N2CCC[C@@H]2c2ccc(F)cc2F)C1,CC(=O)N1CCC[C@@H](C(=O)N2CCC[C@@H]2c2ccc(F)cc2F)C1,True,336.16,2.89,0.0,2.0,0.8332,2.91,0.0,True
MOL_04492,CCC1(CNC(=O)NCC(C)(C)c2ccccc2)CCC1,CCC1(CNC(=O)NCC(C)(C)c2ccccc2)CCC1,True,288.22,3.84,2.0,1.0,0.8201,2.36,0.0,True
MOL_04493,CC(C)[NH+](C)CC(=O)Nc1cc(C(F)(F)F)ccc1N1CCCC1,CC(C)[NH+](C)CC(=O)Nc1cc(C(F)(F)F)ccc1N1CCCC1,True,344.19,2.17,2.0,2.0,0.859,3.43,0.0,True
MOL_04494,Cc1ccc(NC(=O)[C@H](C)Sc2nnc(-c3ccc(C(C)C)cc3)n2N)cc1,Cc1ccc(NC(=O)[C@H](C)Sc2nnc(-c3ccc(C(C)C)cc3)n2N)cc1,True,395.18,4.21,2.0,5.0,0.4823,2.53,0.0,True
MOL_04495,Cc1ccc(NC(=O)[C@H](C)S(=O)(=O)CC(C)(C)C)cc1,Cc1ccc(NC(=O)[C@H](C)S(=O)(=O)CC(C)(C)C)cc1,True,297.14,2.78,1.0,3.0,0.9292,2.64,0.0,True
MOL_04496,CCOc1ccccc1NC(=O)CSc1nc2sc3c(c2c(=O)n1CC)CCCC3,CCOc1ccccc1NC(=O)CSc1nc2sc3c(c2c(=O)n1CC)CCCC3,True,443.13,4.49,1.0,6.0,0.4303,2.3,0.0,True
MOL_04497,Cc1ccc(C(=O)N2CCC[C@H](c3nnc(C)o3)C2)cc1F,Cc1nnc([C@H]2CCCN(C(=O)c3ccc(C)c(F)c3)C2)o1,True,303.14,2.85,0.0,4.0,0.8557,2.69,0.0,True
MOL_04498,CC(C)NC(=O)CSc1nc(-c2ccccc2)c(C#N)c(C#N)c1C,Cc1c(SCC(=O)NC(C)C)nc(-c2ccccc2)c(C#N)c1C#N,True,350.12,3.42,1.0,5.0,0.8346,2.55,0.0,True
MOL_04499,CCCc1cc(NC(=O)c2cccc(N3CCCC3=O)c2)n(C)n1,CCCc1cc(NC(=O)c2cccc(N3CCCC3=O)c2)n(C)n1,True,326.17,2.75,1.0,3.0,0.9185,2.28,0.0,True
MOL_04500,CC(C)(C)c1nc(CN2CCN(C(=O)c3ccc(N4CCCC4=O)cc3)CC2)cs1,CC(C)(C)c1nc(CN2CCN(C(=O)c3ccc(N4CCCC4=O)cc3)CC2)cs1,True,426.21,3.53,0.0,5.0,0.7506,2.38,0.0,True
MOL_04501,Cc1ccc(C)c(C[NH+](C)CCN2CC[NH+](C)CC2)c1,Cc1ccc(C)c(C[NH+](C)CCN2CC[NH+](C)CC2)c1,True,277.25,-0.85,2.0,1.0,0.7144,4.89,0.0,True
MOL_04502,CC[C@@H](CCO)NC(=O)Nc1ccc(N2CCCC2)cc1Cl,CC[C@@H](CCO)NC(=O)Nc1ccc(N2CCCC2)cc1Cl,True,325.16,3.22,3.0,3.0,0.7521,2.61,0.0,True
MOL_04503,O=C(COc1ccc(-c2ccccc2)cc1)N1CCc2ccccc21,O=C(COc1ccc(-c2ccccc2)cc1)N1CCc2ccccc21,True,329.14,4.32,0.0,2.0,0.7132,1.74,0.0,True
MOL_04504,CCN1CCO[C@H](c2ccc(OCc3ccc(C)c([N+](=O)[O-])c3)cc2)C1,CCN1CCO[C@H](c2ccc(OCc3ccc(C)c([N+](=O)[O-])c3)cc2)C1,True,356.17,3.88,0.0,5.0,0.5805,2.64,0.0,True
MOL_04505,COc1ccc(C(=O)CCNC(=O)c2ccc(C)nc2)cc1,COc1ccc(C(=O)CCNC(=O)c2ccc(C)nc2)cc1,True,298.13,2.4,1.0,4.0,0.8315,1.8,0.0,True
MOL_04506,CC(C)(C)OC(=O)N1CCC[C@@H]1C(=O)NCCc1cccc(F)c1,CC(C)(C)OC(=O)N1CCC[C@@H]1C(=O)NCCc1cccc(F)c1,True,336.18,2.88,1.0,3.0,0.9196,2.43,0.0,True
MOL_04507,COc1ccccc1[C@@H](C)NC(=O)[C@@H]1C=C[C@@H]([NH3+])C1,COc1ccccc1[C@@H](C)NC(=O)[C@@H]1C=C[C@@H]([NH3+])C1,True,261.16,1.06,2.0,2.0,0.7959,3.88,0.0,True
MOL_04508,CCCNC(=O)C[NH+]1CCC[C@@H]1CN1CCOCC1,CCCNC(=O)C[NH+]1CCC[C@@H]1CN1CCOCC1,True,270.22,-1.11,2.0,3.0,0.6435,4.35,0.0,True
MOL_04509,CCc1ccc(C(=O)NCCNS(=O)(=O)c2ccc(C)cc2)cc1,CCc1ccc(C(=O)NCCNS(=O)(=O)c2ccc(C)cc2)cc1,True,346.14,2.27,2.0,3.0,0.7553,1.74,0.0,True
MOL_04510,CCOc1ccc(NC(=O)CCSc2ccc(C)cc2)cc1,CCOc1ccc(NC(=O)CCSc2ccc(C)cc2)cc1,True,315.13,4.51,1.0,3.0,0.7637,1.7,0.0,True
MOL_04511,COc1ccc(-c2nc(C(=O)Nc3ccc4c(c3)OCCO4)cs2)cc1,COc1ccc(-c2nc(C(=O)Nc3ccc4c(c3)OCCO4)cs2)cc1,True,368.08,3.84,1.0,6.0,0.7576,2.03,0.0,True
MOL_04512,Cc1ccc(-c2nc(CC(=O)NCC3CCCC3)cs2)cc1,Cc1ccc(-c2nc(CC(=O)NCC3CCCC3)cs2)cc1,True,314.15,3.97,1.0,3.0,0.9071,2.0,0.0,True
MOL_04513,CCN(CC)c1nc(C)cc(C)c1C,CCN(CC)c1nc(C)cc(C)c1C,True,192.16,2.85,0.0,2.0,0.7318,2.39,0.0,True
MOL_04514,Cc1cccc(CC(=O)Nc2cccc(OCC(=O)N(C)C)c2)c1,Cc1cccc(CC(=O)Nc2cccc(OCC(=O)N(C)C)c2)c1,True,326.16,2.64,1.0,3.0,0.8876,1.83,0.0,True
MOL_04515,CCc1ccccc1NC(=O)C(=O)N[C@H]1CCCC[C@@H]1OC1CCCC1,CCc1ccccc1NC(=O)C(=O)N[C@H]1CCCC[C@@H]1OC1CCCC1,True,358.23,3.57,2.0,3.0,0.7908,3.04,0.0,True
MOL_04516,CCN(CC)C(=O)CSc1nc2ccc(C)cc2c(=O)n1CCC,CCCn1c(SCC(=O)N(CC)CC)nc2ccc(C)cc2c1=O,True,347.17,3.08,0.0,4.0,0.5705,2.17,0.0,True
MOL_04517,Cc1cc(=O)[nH]c(C)c1CCC(=O)Nc1nc(-c2ccccc2)cs1,Cc1cc(=O)[nH]c(C)c1CCC(=O)Nc1nc(-c2ccccc2)cs1,True,353.12,3.69,2.0,4.0,0.7345,2.23,0.0,True
MOL_04518,COC(=O)C1=C(C)N=C(c2ccc(OC)cc2)N(Cc2ccccc2)C1=O,COC(=O)c1c(C)nc(-c2ccc(OC)cc2)n(Cc2ccccc2)c1=O,True,364.14,3.06,0.0,5.0,0.6509,2.02,0.0,True
MOL_04519,Cc1ccc(CNC(=O)N(Cc2ccccn2)C2CCCC2)cc1,Cc1ccc(CNC(=O)N(Cc2ccccn2)C2CCCC2)cc1,True,323.2,4.04,1.0,2.0,0.9022,2.04,0.0,True
MOL_04520,Cc1nc(C(C)(C)C)sc1C(=O)N1CCN(c2ccccc2F)CC1,Cc1nc(C(C)(C)C)sc1C(=O)N1CCN(c2ccccc2F)CC1,True,361.16,3.85,0.0,4.0,0.8151,2.23,0.0,True
MOL_04521,Cc1cc(C)cc(C(=O)N(C)CC(=O)Nc2ccccc2)c1,Cc1cc(C)cc(C(=O)N(C)CC(=O)Nc2ccccc2)c1,True,296.15,3.01,1.0,2.0,0.9426,1.74,0.0,True
MOL_04522,COc1cccc(C(=O)Nc2ccccc2SC(C)C)c1,COc1cccc(C(=O)Nc2ccccc2SC(C)C)c1,True,301.11,4.45,1.0,3.0,0.8293,1.79,0.0,True
MOL_04523,CCN1CCO[C@H](C[NH+](C)CC(=O)NCc2ccco2)C1,CCN1CCO[C@H](C[NH+](C)CC(=O)NCc2ccco2)C1,True,296.2,-0.87,2.0,4.0,0.6868,4.06,0.0,True
MOL_04524,CC(C)NC(=O)CSc1nnc(-c2ccc(Br)cc2)o1,CC(C)NC(=O)CSc1nnc(-c2ccc(Br)cc2)o1,True,355.0,3.12,1.0,5.0,0.8341,2.08,0.0,True
MOL_04525,CC(C)CCCC(=O)NNC(=O)NCC(C)(C)[NH+]1CCCC1,CC(C)CCCC(=O)NNC(=O)NCC(C)(C)[NH+]1CCCC1,True,313.26,0.6,4.0,2.0,0.5197,3.71,0.0,True
MOL_04526,Cc1nc(N)sc1C(=O)NCC(=O)N1CCCCC1,Cc1nc(N)sc1C(=O)NCC(=O)N1CCCCC1,True,282.12,0.78,2.0,5.0,0.857,2.17,0.0,True
MOL_04527,Cc1ccc(CNC(=O)N[C@H]2CCC[C@H]([NH+](C)C)C2)cc1,Cc1ccc(CNC(=O)N[C@H]2CCC[C@H]([NH+](C)C)C2)cc1,True,290.22,1.25,3.0,1.0,0.7677,3.65,0.0,True
MOL_04528,CCOc1ccc(CC(=O)Nc2nc(-c3ccccc3)cs2)cc1,CCOc1ccc(CC(=O)Nc2nc(-c3ccccc3)cs2)cc1,True,338.11,4.39,1.0,4.0,0.725,1.75,0.0,True
MOL_04529,COc1ccc(CN2CC[NH+](Cc3ccc(OC)cc3)CC2)c(OC)c1,COc1ccc(C[NH+]2CCN(Cc3ccc(OC)cc3OC)CC2)cc1,True,357.22,1.61,1.0,4.0,0.8167,3.01,0.0,True
MOL_04530,COC(=O)c1ccc(N2CCN(Cc3ccc(C)s3)CC2)cc1,COC(=O)c1ccc(N2CCN(Cc3ccc(C)s3)CC2)cc1,True,330.14,3.17,0.0,5.0,0.8063,1.94,0.0,True
MOL_04531,COC(=O)c1ccccc1NC(=O)c1ccc(-n2cccc2)nc1,COC(=O)c1ccccc1NC(=O)c1ccc(-n2cccc2)nc1,True,321.11,2.91,1.0,4.0,0.7499,2.03,0.0,True
MOL_04532,O=C(NCc1cccc(F)c1)c1cc(Cl)ccc1O,O=C(NCc1cccc(F)c1)c1cc(Cl)ccc1O,True,279.05,3.11,2.0,2.0,0.9068,1.68,0.0,True
MOL_04533,CCOc1ccc(C(=O)N(CCC(N)=O)c2ccccc2)cc1,CCOc1ccc(C(=O)N(CCC(N)=O)c2ccccc2)cc1,True,312.15,2.61,1.0,3.0,0.8538,1.84,0.0,True
MOL_04534,CC[NH+](CC)[C@H]1CCN(C(=O)NCCc2ccc(C)c(C)c2)C1,CC[NH+](CC)[C@H]1CCN(C(=O)NCCc2ccc(C)c(C)c2)C1,True,318.25,1.55,2.0,1.0,0.8204,3.64,0.0,True
MOL_04535,COc1ccc(NC(=O)C(=O)NC[C@@H]2CN3CCCC[C@H]3CO2)cc1,COc1ccc(NC(=O)C(=O)NC[C@@H]2CN3CCCC[C@H]3CO2)cc1,True,347.18,1.0,2.0,5.0,0.7947,2.95,0.0,True
MOL_04536,CC[C@@H]1CCCC[NH+]1CCC(=O)N1CCc2ccccc21,CC[C@@H]1CCCC[NH+]1CCC(=O)N1CCc2ccccc21,True,287.21,1.81,1.0,1.0,0.8974,4.16,0.0,True
MOL_04537,COc1ccc([C@@H](NC(=O)N2CCN(Cc3ccccc3F)CC2)c2ccncc2)cc1,COc1ccc([C@@H](NC(=O)N2CCN(Cc3ccccc3F)CC2)c2ccncc2)cc1,True,434.21,3.85,1.0,4.0,0.6405,2.62,0.0,True
MOL_04538,CC(C)[NH+](C)C[C@@H]1CCCN(C(=O)c2cnc3ccccn3c2=O)C1,CC(C)[NH+](C)C[C@@H]1CCCN(C(=O)c2cnc3ccccn3c2=O)C1,True,343.21,0.47,1.0,3.0,0.878,3.87,0.0,True
MOL_04539,CC[C@@H](C(=O)NCC[NH+]1CCN(C)CC1)n1nnnc1,CC[C@@H](C(=O)NCC[NH+]1CCN(C)CC1)n1cnnn1,True,282.2,-2.43,2.0,5.0,0.6064,4.47,0.0,True
MOL_04540,COc1ccc(C(=O)N2CCC(c3nnc(-c4ccco4)o3)CC2)cc1OC,COc1ccc(C(=O)N2CCC(c3nnc(-c4ccco4)o3)CC2)cc1OC,True,383.15,3.37,0.0,7.0,0.667,2.28,0.0,True
MOL_04541,CCCC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3cccc(F)c3)CC2)cc1,CCCC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3cccc(F)c3)CC2)cc1,True,405.15,3.08,1.0,4.0,0.802,1.94,0.0,True
MOL_04542,CCOC(=O)C1CCN(c2ncccc2C#N)CC1,CCOC(=O)C1CCN(c2ncccc2C#N)CC1,True,259.13,1.73,0.0,5.0,0.7733,2.12,0.0,True
MOL_04543,COc1ccc(NC(=O)CCSc2ccc(N)cc2)cn1,COc1ccc(NC(=O)CCSc2ccc(N)cc2)cn1,True,303.1,2.79,2.0,5.0,0.6336,2.07,0.0,True
MOL_04544,C[C@@H]1CC(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)C[C@H](C)O1,C[C@@H]1CC(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)C[C@H](C)O1,True,366.16,1.72,0.0,4.0,0.817,3.1,0.0,True
MOL_04545,C[C@@H](NC(=O)N(C)CCc1cccs1)c1ccccc1,C[C@@H](NC(=O)N(C)CCc1cccs1)c1ccccc1,True,288.13,3.69,1.0,2.0,0.8938,2.43,0.0,True
MOL_04546,CC(C)CC(=O)Nc1cccc(CNS(=O)(=O)N2CCCC2)c1,CC(C)CC(=O)Nc1cccc(CNS(=O)(=O)N2CCCC2)c1,True,339.16,2.1,2.0,3.0,0.7984,2.09,0.0,True
MOL_04547,Cc1ccccc1C(=O)N1CCC[C@@H](c2nc(N3CCOCC3)nc3c2CCCC3)C1,Cc1ccccc1C(=O)N1CCC[C@@H](c2nc(N3CCOCC3)nc3c2CCCC3)C1,True,420.25,3.52,0.0,5.0,0.7605,2.96,0.0,True
MOL_04548,CCOC(=O)C1=C(N)Oc2cc(OC)ccc21,CCOC(=O)c1c(N)oc2cc(OC)ccc12,True,235.08,2.2,1.0,5.0,0.8252,2.18,0.0,True
MOL_04549,COC(=O)c1cc(S(=O)(=O)NC2CC2)ccc1C,COC(=O)c1cc(S(=O)(=O)NC2CC2)ccc1C,True,269.07,1.22,1.0,4.0,0.8342,1.88,0.0,True
MOL_04550,CCOc1ccc([C@H]2C[C@H](C)N(C(=O)c3ccc(S(C)(=O)=O)cc3)C2)cc1,CCOc1ccc([C@H]2C[C@H](C)N(C(=O)c3ccc(S(C)(=O)=O)cc3)C2)cc1,True,387.15,3.51,0.0,4.0,0.7876,2.83,0.0,True
MOL_04551,COc1ccc(C(=O)N/N=C\c2ccc(C)cc2)cc1,COc1ccc(C(=O)N/N=C\c2ccc(C)cc2)cc1,True,268.12,2.77,1.0,3.0,0.6844,1.62,0.0,True
MOL_04552,CCCCn1c(=O)c2c(nc3n2CCCN3S(=O)(=O)c2ccccc2)n(C)c1=O,CCCCn1c(=O)c2c(nc3n2CCCN3S(=O)(=O)c2ccccc2)n(C)c1=O,True,417.15,1.3,0.0,5.0,0.623,2.55,0.0,True
MOL_04553,CC(=O)c1ccccc1NC(=O)c1ccc(-c2ccccc2)o1,CC(=O)c1ccccc1NC(=O)c1ccc(-c2ccccc2)o1,True,305.11,4.4,1.0,3.0,0.7266,1.76,0.0,True
MOL_04554,C[C@@H](C(=O)N1CCCC1)N1CCN(C(=O)CN2CCN(c3ccccc3F)CC2)CC1,C[C@@H](C(=O)N1CCCC1)N1CCN(C(=O)CN2CCN(c3ccccc3F)CC2)CC1,True,431.27,1.1,0.0,5.0,0.6991,2.62,0.0,True
MOL_04555,CC1(C)C(=O)NC(=O)N1CCN1CCc2cc(Br)ccc2C1,CC1(C)C(=O)NC(=O)N1CCN1CCc2cc(Br)ccc2C1,True,365.07,2.14,1.0,3.0,0.8344,2.58,0.0,True
MOL_04556,C[C@@H](Cc1cccs1)N(C)C(=O)c1cc([N+](=O)[O-])ccc1N1CCOCC1,C[C@@H](Cc1cccs1)N(C)C(=O)c1cc([N+](=O)[O-])ccc1N1CCOCC1,True,389.14,3.2,0.0,6.0,0.5602,2.89,0.0,True
MOL_04557,Cc1cccc(C)c1NC(=O)N1CCCC[C@@H]1C(=O)[O-],Cc1cccc(C)c1NC(=O)N1CCCC[C@@H]1C(=O)[O-],True,275.14,1.44,1.0,3.0,0.8873,2.85,0.0,True
MOL_04558,Cc1ccccc1-n1c(SCC(=O)Nc2ccc(Br)cc2)nc2c1c(=O)n(C)c(=O)n2C,Cc1ccccc1-n1c(SCC(=O)Nc2ccc(Br)cc2)nc2c1c(=O)n(C)c(=O)n2C,True,513.05,3.22,1.0,5.0,0.4134,2.37,1.0,True
MOL_04559,COCc1ccc(CNC(=O)Nc2ccc(F)cc2C(=O)N2CCOCC2)cc1,COCc1ccc(CNC(=O)Nc2ccc(F)cc2C(=O)N2CCOCC2)cc1,True,401.18,2.77,2.0,4.0,0.7802,2.08,0.0,True
MOL_04560,Cc1ccc(-n2cc(S(=O)(=O)N(C)CC(N)=O)cn2)cc1,Cc1ccc(-n2cc(S(=O)(=O)N(C)CC(N)=O)cn2)cc1,True,308.09,0.29,1.0,4.0,0.8577,2.25,0.0,True
MOL_04561,Cc1cccc(C)c1NC(=O)[C@H](C)NC(=O)C1CCN(C(=O)c2ccoc2)CC1,Cc1cccc(C)c1NC(=O)[C@H](C)NC(=O)C1CCN(C(=O)c2ccoc2)CC1,True,397.2,2.89,2.0,4.0,0.8115,2.65,0.0,True
MOL_04562,C[C@@H](Sc1ccccc1Cl)C(=O)N1CCC(CN2CCOCC2)CC1,C[C@@H](Sc1ccccc1Cl)C(=O)N1CCC(CN2CCOCC2)CC1,True,382.15,3.39,0.0,4.0,0.7306,2.69,0.0,True
MOL_04563,Cc1ccc(NC(=O)NCc2nnc(C)s2)cc1,Cc1ccc(NC(=O)NCc2nnc(C)s2)cc1,True,262.09,2.48,2.0,4.0,0.8926,1.99,0.0,True
MOL_04564,CC(C)(C)C(=O)N1CCC[C@H](C(=O)NNc2ccc(C(N)=O)cc2)C1,CC(C)(C)C(=O)N1CCC[C@H](C(=O)NNc2ccc(C(N)=O)cc2)C1,True,346.2,1.51,3.0,4.0,0.7188,2.69,0.0,True
MOL_04565,COc1ccccc1N1CCN(C(=O)Nc2ccc(C)c(S(=O)(=O)N3CCCCCC3)c2)CC1,COc1ccccc1N1CCN(C(=O)Nc2ccc(C)c(S(=O)(=O)N3CCCCCC3)c2)CC1,True,486.23,3.92,1.0,5.0,0.6927,2.18,0.0,True
MOL_04566,CCN(Cc1cccs1)C(=O)Nc1cc(S(C)(=O)=O)ccc1C,CCN(Cc1cccs1)C(=O)Nc1cc(S(C)(=O)=O)ccc1C,True,352.09,3.51,1.0,4.0,0.8952,2.15,0.0,True
MOL_04567,Cc1cccc(CC(=O)N2CCC[C@@H]2C(=O)[O-])c1,Cc1cccc(CC(=O)N2CCC[C@@H]2C(=O)[O-])c1,True,246.11,0.28,0.0,3.0,0.7693,2.79,0.0,True
MOL_04568,CCc1nn(C)c(C(=O)N2CCCCC2)c1CN1CCC2(CC1)OCCO2,CCc1nn(C)c(C(=O)N2CCCCC2)c1CN1CCC2(CC1)OCCO2,True,376.25,1.95,0.0,5.0,0.8038,3.22,0.0,True
MOL_04569,CC(=O)N1CCC[C@H](C(=O)NC[C@@H]2CCC[NH+](C3CCCC3)C2)C1,CC(=O)N1CCC[C@H](C(=O)NC[C@@H]2CCC[NH+](C3CCCC3)C2)C1,True,336.26,0.6,2.0,2.0,0.7898,4.38,0.0,True
MOL_04570,Cc1cc(N2CCC[C@@H](O)C2)n2ncnc2n1,Cc1cc(N2CCC[C@@H](O)C2)n2ncnc2n1,True,233.13,0.39,1.0,5.0,0.7717,3.04,0.0,True
MOL_04571,CCc1ccc(CC)c(NC(=O)NCc2ccc(CN3CCOCC3)cc2)c1,CCc1ccc(CC)c(NC(=O)NCc2ccc(CN3CCOCC3)cc2)c1,True,381.24,3.97,2.0,3.0,0.7631,2.07,0.0,True
MOL_04572,CC(C)CC1(C[NH2+]Cc2ccc(C#N)cc2)CCCC1,CC(C)CC1(C[NH2+]Cc2ccc(C#N)cc2)CCCC1,True,271.22,3.23,1.0,1.0,0.8476,3.35,0.0,True
MOL_04573,CC(=O)Nc1ccc(NC(=O)C2CCN(c3nc(C)cs3)CC2)cc1,CC(=O)Nc1ccc(NC(=O)C2CCN(c3nc(C)cs3)CC2)cc1,True,358.15,3.27,2.0,5.0,0.8796,2.04,0.0,True
MOL_04574,CC1CCN(S(=O)(=O)c2ccccc2C(=O)NCCN2CCCC2=O)CC1,CC1CCN(S(=O)(=O)c2ccccc2C(=O)NCCN2CCCC2=O)CC1,True,393.17,1.46,1.0,4.0,0.7927,2.24,0.0,True
MOL_04575,Cc1ccc(C(=O)N2CCN(C(=O)[C@@H]3CCCC[NH+]3C)CC2)cc1,Cc1ccc(C(=O)N2CCN(C(=O)[C@@H]3CCCC[NH+]3C)CC2)cc1,True,330.22,0.35,1.0,2.0,0.8503,3.65,0.0,True
MOL_04576,CC(C)(C)OC(=O)N1CCC(C[NH2+][C@@H](CSC(F)(F)F)c2ccccc2)CC1,CC(C)(C)OC(=O)N1CCC(C[NH2+][C@@H](CSC(F)(F)F)c2ccccc2)CC1,True,419.2,4.19,1.0,3.0,0.7521,3.68,0.0,True
MOL_04577,COc1ccc(NC(=O)N2CCN(C(=O)c3cccc(Cl)c3)CC2)cc1C,COc1ccc(NC(=O)N2CCN(C(=O)c3cccc(Cl)c3)CC2)cc1C,True,387.13,3.65,1.0,3.0,0.874,1.88,0.0,True
MOL_04578,O=C(Nc1ccccc1C(=O)N1CCCCC1)c1cc(F)c(F)cc1F,O=C(Nc1ccccc1C(=O)N1CCCCC1)c1cc(F)c(F)cc1F,True,362.12,3.98,1.0,2.0,0.8399,1.94,0.0,True
MOL_04579,CCOC(=O)c1ccccc1NC(=O)c1cccc(S(=O)(=O)NC)c1,CCOC(=O)c1ccccc1NC(=O)c1cccc(S(=O)(=O)NC)c1,True,362.09,2.02,2.0,5.0,0.7657,1.82,0.0,True
MOL_04580,COc1ccc(C(=O)Cc2c(C)nn(C)c2OCc2ccccc2)cc1,COc1ccc(C(=O)Cc2c(C)nn(C)c2OCc2ccccc2)cc1,True,350.16,3.74,0.0,4.0,0.6092,2.15,0.0,True
MOL_04581,Cc1cc(C(=O)Nc2ccccc2C(=O)NCc2ccc(C)cc2)c(C)o1,Cc1ccc(CNC(=O)c2ccccc2NC(=O)c2cc(C)oc2C)cc1,True,362.16,4.39,2.0,3.0,0.7071,1.89,0.0,True
MOL_04582,CC(C)[C@@H](CO)NC(=O)C(=O)Nc1cccc(C#N)c1,CC(C)[C@@H](CO)NC(=O)C(=O)Nc1cccc(C#N)c1,True,275.13,0.63,3.0,4.0,0.7012,2.66,0.0,True
MOL_04583,CC(C)(C)OC(=O)NC1CC[NH+](Cc2cc(Cl)cc(Cl)c2)CC1,CC(C)(C)OC(=O)NC1CC[NH+](Cc2cc(Cl)cc(Cl)c2)CC1,True,359.13,3.07,2.0,2.0,0.8702,3.49,0.0,True
MOL_04584,Cc1ccccc1C[NH+]1CCC[C@@H]1C(=O)N1CCCC1,Cc1ccccc1C[NH+]1CCC[C@@H]1C(=O)N1CCCC1,True,273.2,1.16,1.0,1.0,0.8782,4.03,0.0,True
MOL_04585,COc1ccc([C@@H](NC(=O)CCCc2nccs2)c2nccn2C)cc1,COc1ccc([C@@H](NC(=O)CCCc2nccs2)c2nccn2C)cc1,True,370.15,3.11,1.0,5.0,0.6614,2.79,0.0,True
MOL_04586,Cc1ccc(C(=O)N(C)Cc2ccc(Cl)cc2)cc1,Cc1ccc(C(=O)N(C)Cc2ccc(Cl)cc2)cc1,True,273.09,3.92,0.0,1.0,0.83,1.51,0.0,True
MOL_04587,COc1ccc(C(=O)NCc2nc(C)cs2)cc1S(=O)(=O)N1CCOCC1,COc1ccc(C(=O)NCc2nc(C)cs2)cc1S(=O)(=O)N1CCOCC1,True,411.09,1.41,1.0,7.0,0.7719,2.25,0.0,True
MOL_04588,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(-n2cncn2)cc1,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(-n2cncn2)cc1,True,332.09,3.54,1.0,3.0,0.798,1.96,0.0,True
MOL_04589,C[C@@H]1C[C@@H]([NH3+])CN(C(=O)c2cc(-c3ccc(F)cc3)nc3ccccc23)C1,C[C@@H]1C[C@@H]([NH3+])CN(C(=O)c2cc(-c3ccc(F)cc3)nc3ccccc23)C1,True,364.18,3.13,1.0,2.0,0.7594,3.25,0.0,True
MOL_04590,C[C@H](C(=O)N1CCN(CC[NH+]2CCCCC2)CC1)N1CCN(Cc2ccccc2)CC1,C[C@H](C(=O)N1CCN(CC[NH+]2CCCCC2)CC1)N1CCN(Cc2ccccc2)CC1,True,428.34,0.41,1.0,4.0,0.6822,3.52,0.0,True
MOL_04591,O=C(NCCc1ccccc1Cl)c1ccc(F)c(F)c1F,O=C(NCCc1ccccc1Cl)c1ccc(F)c(F)c1F,True,313.05,3.73,1.0,1.0,0.8562,1.92,0.0,True
MOL_04592,Cc1ccc(N2C(=O)[C@H]3[C@H](CCCN3C(=O)Cc3ccccc3)C2=O)cc1,Cc1ccc(N2C(=O)[C@H]3CCCN(C(=O)Cc4ccccc4)[C@H]3C2=O)cc1,True,362.16,2.72,0.0,3.0,0.7891,2.84,0.0,True
MOL_04593,CCC(CC)N(C)C(=O)Nc1ccccc1-n1cncn1,CCC(CC)N(C)C(=O)Nc1ccccc1-n1cncn1,True,287.17,2.92,1.0,3.0,0.9193,2.39,0.0,True
MOL_04594,CCN(C(=O)COC(=O)c1ccccc1)c1ccccc1,CCN(C(=O)COC(=O)c1ccccc1)c1ccccc1,True,283.12,2.9,0.0,3.0,0.7926,1.67,0.0,True
MOL_04595,CC(=O)Nc1ccc(C)c(NC(=O)N[C@H](c2ccccc2)C(C)C)c1,CC(=O)Nc1ccc(C)c(NC(=O)N[C@H](c2ccccc2)C(C)C)c1,True,339.19,4.47,3.0,2.0,0.7518,2.33,0.0,True
MOL_04596,Cc1nn(C)cc1CN1CCO[C@H](c2cccc(Cl)c2)C1,Cc1nn(C)cc1CN1CCO[C@H](c2cccc(Cl)c2)C1,True,305.13,2.96,0.0,3.0,0.8732,2.77,0.0,True
